Data,Otwarcie
2022-12-21,1761.88
2022-12-22,1786.63
2022-12-23,1778.58
2022-12-27,1788.67
2022-12-28,1764.3
2022-12-29,1768.98
2022-12-30,1797.53
2023-01-02,1794.52
2023-01-03,1794.13
2023-01-04,1826.17
2023-01-05,1851.86
2023-01-09,1873.58
2023-01-10,1904.63
2023-01-11,1936.39
2023-01-12,1919.28
2023-01-13,1932.38
2023-01-16,1924.89
2023-01-17,1928.12
2023-01-18,1906.99
2023-01-19,1900.37
2023-01-20,1895.41
2023-01-23,1899.2
2023-01-24,1928.95
2023-01-25,1906.22
2023-01-26,1900.83
2023-01-27,1916.61
2023-01-30,1909.48
2023-01-31,1886.96
2023-02-01,1903.59
2023-02-02,1886.33
2023-02-03,1903.48
2023-02-06,1902.31
2023-02-07,1869.42
2023-02-08,1882.32
2023-02-09,1892.88
2023-02-10,1891.84
2023-02-13,1855.31
2023-02-14,1858.47
2023-02-15,1850.59
2023-02-16,1872.93
2023-02-17,1859.27
2023-02-20,1860.87
2023-02-21,1847.82
2023-02-22,1822.56
2023-02-23,1797.8
2023-02-24,1828.33
2023-02-27,1810.71
2023-02-28,1821.3
2023-03-01,1855.26
2023-03-02,1850.34
2023-03-03,1821.93
2023-03-06,1849.05
2023-03-07,1870.17
2023-03-08,1853.32
2023-03-09,1859.12
2023-03-10,1820.21
2023-03-13,1805.3
2023-03-14,1752.13
2023-03-15,1761.1
2023-03-16,1718.65
2023-03-17,1716.42
2023-03-20,1671.55
2023-03-21,1694.95
2023-03-22,1721.09
2023-03-23,1706.81
2023-03-24,1700.07
2023-03-27,1684.13
2023-03-28,1694.46
2023-03-29,1701.93
2023-03-30,1715.56
2023-03-31,1768.95
2023-04-03,1764.92
2023-04-04,1785.64
2023-04-05,1772.8
2023-04-06,1773.5
2023-04-11,1765.72
2023-04-12,1785.83
2023-04-13,1814.17
2023-04-14,1846.46
2023-04-17,1861.54
2023-04-18,1863.8
2023-04-19,1893.31
2023-04-20,1898.29
2023-04-21,1903.8
2023-04-24,1897.12
2023-04-25,1907.98
2023-04-26,1891.3
2023-04-27,1893.04
2023-04-28,1953.29
2023-05-02,1921.51
2023-05-04,1920.08
2023-05-05,1890.37
2023-05-08,1918.18
2023-05-09,1919.31
2023-05-10,1926.84
2023-05-11,1935.51
2023-05-12,1923.98
2023-05-15,1949.06
2023-05-16,1937.44
2023-05-17,1945.87
2023-05-18,1942.87
2023-05-19,1946.35
2023-05-22,1990.44
2023-05-23,2002.96
2023-05-24,1998.74
2023-05-25,1961.54
2023-05-26,1943.86
2023-05-29,1986.48
2023-05-30,1978.78
2023-05-31,1934.41
2023-06-01,1902.02
2023-06-02,1959.23
2023-06-05,2019.7
2023-06-06,2017.83
2023-06-07,2052.54
2023-06-09,2046.14
2023-06-12,2051.3
2023-06-13,2050.61
2023-06-14,2029.73
2023-06-15,2070.12
2023-06-16,2097.35
2023-06-19,2102.93
2023-06-20,2081.84
2023-06-21,2067.24
2023-06-22,2077.32
2023-06-23,2068
2023-06-26,2034.31
2023-06-27,2071.66
2023-06-28,2048.56
2023-06-29,2050.16
2023-06-30,2065.97
2023-07-03,2056.7
2023-07-04,2081.01
2023-07-05,2054.22
2023-07-06,2010.25
2023-07-07,2010.4
2023-07-10,2032
2023-07-11,2049.65
2023-07-12,2060.37
2023-07-13,2116.56
2023-07-14,2112.57
2023-07-17,2123.38
2023-07-18,2135.81
2023-07-19,2166.04
2023-07-20,2166.96
2023-07-21,2160.5
2023-07-24,2153.33
2023-07-25,2177.79
2023-07-26,2182.49
2023-07-27,2167.03
2023-07-28,2183.55
2023-07-31,2190.28
2023-08-01,2193.35
2023-08-02,2177.36
2023-08-03,2139.83
2023-08-04,2152.32
2023-08-07,2167.78
2023-08-08,2148.86
2023-08-09,2099.14
2023-08-10,2097.72
2023-08-11,2124.08
2023-08-14,2098.01
2023-08-16,2075.72
2023-08-17,2043.1
2023-08-18,2014.48
2023-08-21,2011.29
2023-08-22,2020.25
2023-08-23,2011
2023-08-24,2015.7
2023-08-25,1997.35
2023-08-28,2010.6
2023-08-29,2041.9
2023-08-30,2043.03
2023-08-31,2049.89
2023-09-01,2024.89
2023-09-04,2050.13
2023-09-05,2022.55
2023-09-06,1993.44
2023-09-07,1954.96
2023-09-08,1934.89
2023-09-11,1951.85
2023-09-12,1944.98
2023-09-13,1948.28
2023-09-14,1954.66
2023-09-15,1973.88
2023-09-18,1974.14
2023-09-19,1951.24
2023-09-20,1932.86
2023-09-21,1962.98
2023-09-22,1948.17
2023-09-25,1947.24
2023-09-26,1921.59
2023-09-27,1928.01
2023-09-28,1896.64
2023-09-29,1890.79
2023-10-02,1917.3
2023-10-03,1871.15
2023-10-04,1857.91
2023-10-05,1884.53
2023-10-06,1865.28
2023-10-09,1869.05
2023-10-10,1919.84
2023-10-11,1962.86
2023-10-12,1980.07
2023-10-13,1958.96
2023-10-16,2009.97
2023-10-17,2077.32
2023-10-18,2111.24
2023-10-19,2085.76
2023-10-20,2040.64
2023-10-23,2030.55
2023-10-24,2028.21
2023-10-25,2063.14
2023-10-26,2080.37
2023-10-27,2122.38
2023-10-30,2108.61
2023-10-31,2129.76
2023-11-02,2163.79
2023-11-03,2161.79
2023-11-06,2185.27
2023-11-07,2179.91
2023-11-08,2165.12
2023-11-09,2153.64
2023-11-10,2165.75
2023-11-13,2147.13
2023-11-14,2137.55
2023-11-15,2241.03
2023-11-16,2215.59
2023-11-17,2215.3
2023-11-20,2228.8
2023-11-21,2248.76
2023-11-22,2237.93
2023-11-23,2243
2023-11-24,2224.79
2023-11-27,2226.59
2023-11-28,2203.89
2023-11-29,2227.16
2023-11-30,2221.96
2023-12-01,2215.16
2023-12-04,2281.69
2023-12-05,2274.56
2023-12-06,2302.28
2023-12-07,2302.98
2023-12-08,2290.85
2023-12-11,2308.2
2023-12-12,2318.29
2023-12-13,2289.56
2023-12-14,2309.38
2023-12-15,2318.2
2023-12-18,2317.97
2023-12-19,2334.62
2023-12-20,2358.26
2023-12-21,2333.32
2023-12-22,2345.16
2023-12-27,2348.85
2023-12-28,2374.38
2023-12-29,2356.84
2024-01-02,2344.1
2024-01-03,2300.34
2024-01-04,2295.14
2024-01-05,2269.54
2024-01-08,2268.49
2024-01-09,2290.55
2024-01-10,2286.76
2024-01-11,2279.93
2024-01-12,2248.84
2024-01-15,2249.09
2024-01-16,2208.87
2024-01-17,2201.05
2024-01-18,2170.27
2024-01-19,2198.47
2024-01-22,2212.23
2024-01-23,2210.65
2024-01-24,2196.95
2024-01-25,2213.69
2024-01-26,2200.87
2024-01-29,2218.5
2024-01-30,2216.22
